sequence_names, nt_proportion0, nt_proportion1, nt_proportion2, nt_proportion3, dinucleotide_proportion0, dinucleotide_proportion1, dinucleotide_proportion2, dinucleotide_proportion3, dinucleotide_proportion4, dinucleotide_proportion5, dinucleotide_proportion6, dinucleotide_proportion7, dinucleotide_proportion8, dinucleotide_proportion9, dinucleotide_proportion10, dinucleotide_proportion11, dinucleotide_proportion12, dinucleotide_proportion13, dinucleotide_proportion14, dinucleotide_proportion15, gc_content, gc_ratio, sequence_length, bp_number, dP, bp_proportion0, bp_proportion1, bp_proportion2, bp_proportion_stem0, bp_proportion_stem1, bp_proportion_stem2, triplets0, triplets1, triplets2, triplets3, triplets4, triplets5, triplets6, triplets7, triplets8, triplets9, triplets10, triplets11, triplets12, triplets13, triplets14, triplets15, triplets16, triplets17, triplets18, triplets19, triplets20, triplets21, triplets22, triplets23, triplets24, triplets25, triplets26, triplets27, triplets28, triplets29, triplets30, triplets31, mfe, efe, ensemble_frequency, diversity, mfe_efe_difference, dQ, dG, mfei1, mfei2, mfei4
mcmv-mir-m01-4 MI0006249, 0.212121, 0.303030, 0.242424, 0.242424, 0.030769, 0.092308, 0.030769, 0.061538, 0.061538, 0.046154, 0.107692, 0.076923, 0.046154, 0.107692, 0.015385, 0.076923, 0.076923, 0.061538, 0.076923, 0.030769, 0.545455, 0.800000, 66.000000, 23.000000, 0.348485, 0.391304, 0.565217, 0.043478, 0.130435, 0.188406, 0.014493, 0.070175, 0.122807, 0.140351, 0.087719, 0.052632, 0.035088, 0.052632, 0.035088, 0.017544, 0.052632, 0.017544, 0.035088, 0.000000, 0.035088, 0.000000, 0.017544, 0.035088, 0.052632, 0.035088, 0.052632, 0.000000, 0.000000, 0.000000, 0.000000, 0.035088, 0.000000, 0.000000, 0.017544, 0.000000, 0.000000, 0.000000, 0.000000, -28.700000, -30.420000, 0.061073, 9.760000, 0.026061, 0.343274, -0.434848, -0.797222, -0.144949, -1.247826
rlcv-mir-rL1-6 MI0003742, 0.192308, 0.243590, 0.282051, 0.282051, 0.012987, 0.064935, 0.064935, 0.051948, 0.064935, 0.090909, 0.025974, 0.064935, 0.038961, 0.038961, 0.090909, 0.103896, 0.077922, 0.038961, 0.103896, 0.064935, 0.525641, 1.157895, 78.000000, 29.000000, 0.371795, 0.344828, 0.517241, 0.137931, 0.086207, 0.129310, 0.034483, 0.140625, 0.187500, 0.218750, 0.171875, 0.015625, 0.000000, 0.031250, 0.015625, 0.015625, 0.000000, 0.000000, 0.000000, 0.015625, 0.000000, 0.000000, 0.031250, 0.000000, 0.031250, 0.015625, 0.031250, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.015625, 0.000000, 0.031250, 0.000000, 0.000000, 0.015625, 0.015625, -41.100000, -41.460000, 0.559121, 2.820000, 0.004615, 0.095305, -0.526923, -1.002439, -0.131731, -1.417241
gga-mir-18b MI0001209, 0.214286, 0.226190, 0.261905, 0.297619, 0.060241, 0.036145, 0.084337, 0.036145, 0.048193, 0.048193, 0.036145, 0.096386, 0.024096, 0.072289, 0.036145, 0.120482, 0.084337, 0.060241, 0.108434, 0.048193, 0.488095, 1.157895, 84.000000, 29.000000, 0.345238, 0.448276, 0.482759, 0.068966, 0.149425, 0.160920, 0.022989, 0.116883, 0.090909, 0.116883, 0.116883, 0.012987, 0.025974, 0.038961, 0.051948, 0.012987, 0.025974, 0.000000, 0.051948, 0.012987, 0.000000, 0.000000, 0.025974, 0.038961, 0.051948, 0.025974, 0.025974, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.025974, 0.012987, 0.012987, 0.025974, 0.000000, 0.051948, 0.025974, -28.300000, -30.120000, 0.051828, 6.030000, 0.021667, 0.166112, -0.336905, -0.690244, -0.112302, -0.975862
gga-mir-20a MI0001181, 0.306122, 0.193878, 0.193878, 0.306122, 0.072165, 0.082474, 0.103093, 0.041237, 0.072165, 0.000000, 0.000000, 0.123711, 0.020619, 0.082474, 0.010309, 0.082474, 0.144330, 0.030928, 0.082474, 0.051546, 0.387755, 1.000000, 98.000000, 33.000000, 0.336735, 0.545455, 0.393939, 0.060606, 0.181818, 0.131313, 0.020202, 0.156627, 0.120482, 0.132530, 0.168675, 0.000000, 0.012048, 0.024096, 0.060241, 0.024096, 0.012048, 0.012048, 0.012048, 0.024096, 0.012048, 0.000000, 0.000000, 0.060241, 0.012048, 0.012048, 0.012048, 0.000000, 0.000000, 0.000000, 0.000000, 0.012048, 0.000000, 0.012048, 0.012048, 0.036145, 0.024096, 0.012048, 0.024096, -40.400000, -41.900000, 0.087684, 5.010000, 0.015306, 0.141353, -0.412245, -1.063158, -0.137415, -1.224242
tch-mir-374a MI0031255, 0.346154, 0.153846, 0.115385, 0.384615, 0.078431, 0.098039, 0.039216, 0.137255, 0.098039, 0.019608, 0.000000, 0.039216, 0.039216, 0.000000, 0.000000, 0.078431, 0.137255, 0.039216, 0.078431, 0.117647, 0.269231, 0.750000, 52.000000, 20.000000, 0.384615, 0.700000, 0.250000, 0.050000, 0.350000, 0.125000, 0.025000, 0.250000, 0.090909, 0.113636, 0.272727, 0.022727, 0.000000, 0.022727, 0.022727, 0.022727, 0.022727, 0.000000, 0.000000, 0.000000, 0.022727, 0.000000, 0.000000, 0.022727, 0.022727, 0.000000, 0.022727, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.022727, 0.022727, 0.000000, 0.000000, 0.022727, -22.800000, -23.110000, 0.608853, 0.910000, 0.005962, 0.036521, -0.438462, -1.628571, -0.219231, -1.140000
tch-mir-142 MI0031129, 0.338983, 0.152542, 0.237288, 0.271186, 0.103448, 0.068966, 0.103448, 0.051724, 0.068966, 0.017241, 0.000000, 0.068966, 0.051724, 0.034483, 0.068966, 0.086207, 0.120690, 0.017241, 0.068966, 0.068966, 0.389831, 1.555556, 59.000000, 21.000000, 0.355932, 0.571429, 0.380952, 0.047619, 0.285714, 0.190476, 0.023810, 0.215686, 0.058824, 0.078431, 0.235294, 0.000000, 0.019608, 0.039216, 0.019608, 0.019608, 0.019608, 0.000000, 0.000000, 0.039216, 0.000000, 0.039216, 0.019608, 0.019608, 0.019608, 0.019608, 0.000000, 0.000000, 0.019608, 0.019608, 0.000000, 0.019608, 0.000000, 0.039216, 0.019608, 0.019608, 0.000000, 0.000000, 0.000000, -23.400000, -24.380000, 0.204570, 3.440000, 0.016610, 0.187892, -0.396610, -1.017391, -0.198305, -1.114286
gga-mir-15b MI0001223, 0.296703, 0.153846, 0.230769, 0.318681, 0.088889, 0.022222, 0.088889, 0.088889, 0.066667, 0.011111, 0.011111, 0.066667, 0.066667, 0.088889, 0.033333, 0.044444, 0.077778, 0.033333, 0.100000, 0.111111, 0.384615, 1.500000, 91.000000, 31.000000, 0.340659, 0.580645, 0.354839, 0.064516, 0.193548, 0.118280, 0.021505, 0.125000, 0.100000, 0.137500, 0.137500, 0.025000, 0.000000, 0.025000, 0.075000, 0.000000, 0.025000, 0.012500, 0.025000, 0.025000, 0.012500, 0.012500, 0.012500, 0.062500, 0.037500, 0.000000, 0.025000, 0.000000, 0.000000, 0.000000, 0.000000, 0.025000, 0.000000, 0.012500, 0.025000, 0.025000, 0.000000, 0.025000, 0.012500, -34.500000, -35.180000, 0.330793, 3.560000, 0.007473, 0.096058, -0.379121, -0.985714, -0.126374, -1.112903
aae-mir-11920-1 MI0037966, 0.250000, 0.250000, 0.218750, 0.281250, 0.063492, 0.079365, 0.047619, 0.047619, 0.079365, 0.063492, 0.047619, 0.063492, 0.079365, 0.047619, 0.047619, 0.047619, 0.031746, 0.063492, 0.079365, 0.111111, 0.468750, 0.875000, 64.000000, 21.000000, 0.328125, 0.523810, 0.380952, 0.095238, 0.174603, 0.126984, 0.031746, 0.134615, 0.096154, 0.134615, 0.173077, 0.057692, 0.000000, 0.038462, 0.019231, 0.038462, 0.038462, 0.019231, 0.019231, 0.019231, 0.000000, 0.000000, 0.000000, 0.019231, 0.038462, 0.000000, 0.057692, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.019231, 0.000000, 0.000000, 0.000000, 0.057692, 0.019231, 0.000000, -20.200000, -20.950000, 0.296195, 2.530000, 0.011719, 0.102326, -0.315625, -0.673333, -0.105208, -0.961905
aae-mir-11923 MI0037972, 0.190476, 0.285714, 0.285714, 0.238095, 0.048387, 0.048387, 0.048387, 0.048387, 0.048387, 0.064516, 0.145161, 0.032258, 0.048387, 0.064516, 0.064516, 0.096774, 0.048387, 0.112903, 0.032258, 0.048387, 0.571429, 1.000000, 63.000000, 17.000000, 0.269841, 0.294118, 0.705882, 0.000000, 0.098039, 0.235294, 0.000000, 0.063830, 0.148936, 0.148936, 0.063830, 0.021277, 0.021277, 0.042553, 0.021277, 0.021277, 0.021277, 0.000000, 0.021277, 0.021277, 0.021277, 0.021277, 0.021277, 0.021277, 0.042553, 0.021277, 0.021277, 0.000000, 0.021277, 0.021277, 0.000000, 0.021277, 0.021277, 0.021277, 0.021277, 0.021277, 0.021277, 0.000000, 0.042553, -23.500000, -24.350000, 0.250712, 3.450000, 0.013492, 0.178506, -0.373016, -0.652778, -0.124339, -1.382353
hvt-mir-H5 MI0012477, 0.129870, 0.311688, 0.363636, 0.194805, 0.013158, 0.065789, 0.013158, 0.039474, 0.013158, 0.065789, 0.171053, 0.065789, 0.092105, 0.105263, 0.105263, 0.052632, 0.013158, 0.065789, 0.078947, 0.039474, 0.675325, 1.166667, 77.000000, 26.000000, 0.337662, 0.192308, 0.653846, 0.153846, 0.048077, 0.163462, 0.038462, 0.057143, 0.157143, 0.200000, 0.071429, 0.014286, 0.042857, 0.014286, 0.028571, 0.028571, 0.028571, 0.000000, 0.042857, 0.014286, 0.000000, 0.014286, 0.000000, 0.000000, 0.014286, 0.057143, 0.028571, 0.000000, 0.014286, 0.014286, 0.000000, 0.000000, 0.014286, 0.000000, 0.014286, 0.028571, 0.028571, 0.042857, 0.028571, -32.900000, -35.020000, 0.031949, 10.380000, 0.027532, 0.361817, -0.427273, -0.632692, -0.106818, -1.265385
rlcv-mir-rL1-7 MI0003743, 0.211765, 0.258824, 0.270588, 0.258824, 0.047619, 0.059524, 0.083333, 0.023810, 0.071429, 0.059524, 0.047619, 0.083333, 0.047619, 0.047619, 0.071429, 0.095238, 0.047619, 0.083333, 0.071429, 0.059524, 0.529412, 1.045455, 85.000000, 32.000000, 0.376471, 0.375000, 0.500000, 0.125000, 0.093750, 0.125000, 0.031250, 0.094595, 0.135135, 0.175676, 0.162162, 0.027027, 0.013514, 0.040541, 0.027027, 0.027027, 0.027027, 0.013514, 0.013514, 0.027027, 0.000000, 0.000000, 0.027027, 0.027027, 0.040541, 0.027027, 0.013514, 0.000000, 0.013514, 0.013514, 0.000000, 0.000000, 0.040541, 0.013514, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -34.300000, -35.920000, 0.071772, 6.480000, 0.019059, 0.212770, -0.403529, -0.762222, -0.100882, -1.071875
tch-mir-27a MI0031275, 0.177419, 0.241935, 0.322581, 0.258065, 0.016393, 0.049180, 0.114754, 0.000000, 0.081967, 0.049180, 0.049180, 0.065574, 0.032787, 0.081967, 0.081967, 0.131148, 0.032787, 0.065574, 0.081967, 0.065574, 0.564516, 1.333333, 62.000000, 24.000000, 0.387097, 0.333333, 0.416667, 0.250000, 0.166667, 0.208333, 0.125000, 0.134615, 0.134615, 0.230769, 0.192308, 0.019231, 0.038462, 0.019231, 0.019231, 0.000000, 0.000000, 0.057692, 0.019231, 0.000000, 0.019231, 0.000000, 0.000000, 0.000000, 0.000000, 0.038462, 0.057692, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.019231, 0.000000, -30.500000, -31.920000, 0.099533, 6.420000, 0.022903, 0.224276, -0.491935, -0.871429, -0.245968, -1.270833
tch-mir-365b MI0031154, 0.245902, 0.245902, 0.213115, 0.295082, 0.083333, 0.033333, 0.066667, 0.066667, 0.066667, 0.083333, 0.000000, 0.100000, 0.033333, 0.050000, 0.083333, 0.050000, 0.050000, 0.083333, 0.066667, 0.083333, 0.459016, 0.866667, 61.000000, 22.000000, 0.360656, 0.409091, 0.454545, 0.136364, 0.136364, 0.151515, 0.045455, 0.075472, 0.150943, 0.188679, 0.075472, 0.037736, 0.018868, 0.018868, 0.075472, 0.037736, 0.037736, 0.000000, 0.037736, 0.018868, 0.018868, 0.000000, 0.000000, 0.037736, 0.018868, 0.018868, 0.056604, 0.000000, 0.000000, 0.000000, 0.000000, 0.018868, 0.000000, 0.000000, 0.000000, 0.037736, 0.000000, 0.000000, 0.018868, -24.700000, -25.240000, 0.419353, 2.060000, 0.008852, 0.082287, -0.404918, -0.882143, -0.134973, -1.122727
tch-mir-190a MI0031244, 0.327586, 0.120690, 0.103448, 0.448276, 0.070175, 0.035088, 0.017544, 0.210526, 0.052632, 0.035088, 0.000000, 0.035088, 0.035088, 0.000000, 0.017544, 0.052632, 0.175439, 0.052632, 0.070175, 0.140351, 0.224138, 0.857143, 58.000000, 21.000000, 0.362069, 0.714286, 0.190476, 0.095238, 0.357143, 0.095238, 0.047619, 0.340909, 0.068182, 0.068182, 0.340909, 0.000000, 0.000000, 0.000000, 0.045455, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.022727, 0.000000, 0.022727, 0.000000, 0.000000, 0.045455, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.022727, 0.000000, 0.000000, 0.000000, 0.000000, 0.022727, 0.000000, 0.000000, -19.300000, -19.830000, 0.422102, 3.350000, 0.009138, 0.176111, -0.332759, -1.484615, -0.166379, -0.919048
tch-mir-148a MI0031281, 0.316667, 0.200000, 0.216667, 0.266667, 0.067797, 0.101695, 0.118644, 0.033898, 0.067797, 0.016949, 0.016949, 0.101695, 0.118644, 0.016949, 0.000000, 0.084746, 0.050847, 0.067797, 0.084746, 0.050847, 0.416667, 1.083333, 60.000000, 22.000000, 0.366667, 0.545455, 0.409091, 0.045455, 0.181818, 0.136364, 0.015152, 0.204082, 0.122449, 0.102041, 0.183673, 0.000000, 0.000000, 0.061224, 0.061224, 0.061224, 0.000000, 0.000000, 0.000000, 0.000000, 0.040816, 0.020408, 0.000000, 0.020408, 0.061224, 0.020408, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.020408, 0.020408, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -17.500000, -18.470000, 0.207308, 2.940000, 0.016167, 0.105023, -0.291667, -0.700000, -0.097222, -0.795455
tch-mir-7-4 MI0031288, 0.343750, 0.156250, 0.171875, 0.328125, 0.111111, 0.079365, 0.063492, 0.079365, 0.079365, 0.015873, 0.015873, 0.047619, 0.079365, 0.015873, 0.015873, 0.063492, 0.079365, 0.047619, 0.079365, 0.126984, 0.328125, 1.100000, 64.000000, 26.000000, 0.406250, 0.615385, 0.346154, 0.038462, 0.153846, 0.086538, 0.009615, 0.232143, 0.125000, 0.089286, 0.232143, 0.035714, 0.000000, 0.017857, 0.053571, 0.035714, 0.000000, 0.017857, 0.017857, 0.000000, 0.000000, 0.000000, 0.035714, 0.017857, 0.017857, 0.053571, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.017857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -24.900000, -26.390000, 0.089174, 4.500000, 0.023281, 0.152911, -0.389062, -1.185714, -0.097266, -0.957692
sly-MIR319d MI0033681, 0.234043, 0.207447, 0.250000, 0.308511, 0.069519, 0.037433, 0.064171, 0.064171, 0.058824, 0.048128, 0.010695, 0.085561, 0.090909, 0.048128, 0.069519, 0.042781, 0.010695, 0.074866, 0.106952, 0.117647, 0.457447, 1.205128, 188.000000, 70.000000, 0.372340, 0.485714, 0.400000, 0.114286, 0.069388, 0.057143, 0.016327, 0.129213, 0.095506, 0.123596, 0.157303, 0.028090, 0.022472, 0.039326, 0.044944, 0.011236, 0.011236, 0.033708, 0.028090, 0.005618, 0.022472, 0.011236, 0.016854, 0.022472, 0.039326, 0.039326, 0.028090, 0.000000, 0.000000, 0.000000, 0.000000, 0.022472, 0.011236, 0.000000, 0.016854, 0.005618, 0.011236, 0.005618, 0.016854, -91.000000, -93.290000, 0.024320, 7.490000, 0.012181, 0.098967, -0.484043, -1.058140, -0.069149, -1.300000
gga-mir-3537 MI0015390, 0.077922, 0.376623, 0.337662, 0.207792, 0.000000, 0.026316, 0.039474, 0.013158, 0.013158, 0.197368, 0.026316, 0.131579, 0.039474, 0.092105, 0.157895, 0.052632, 0.026316, 0.065789, 0.105263, 0.013158, 0.714286, 0.896552, 77.000000, 30.000000, 0.389610, 0.133333, 0.733333, 0.133333, 0.026667, 0.146667, 0.026667, 0.057971, 0.231884, 0.202899, 0.115942, 0.000000, 0.028986, 0.072464, 0.000000, 0.000000, 0.000000, 0.000000, 0.043478, 0.014493, 0.043478, 0.000000, 0.000000, 0.000000, 0.028986, 0.072464, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.057971, 0.000000, 0.028986, 0.000000, 0.000000, -46.800000, -46.890000, 0.865094, 0.910000, 0.001169, 0.041484, -0.607792, -0.850909, -0.121558, -1.560000
sly-MIR172c MI0033678, 0.309677, 0.122581, 0.180645, 0.387097, 0.077922, 0.006494, 0.058442, 0.162338, 0.058442, 0.012987, 0.006494, 0.045455, 0.064935, 0.045455, 0.032468, 0.038961, 0.110390, 0.051948, 0.084416, 0.142857, 0.303226, 1.473684, 155.000000, 56.000000, 0.361290, 0.607143, 0.250000, 0.142857, 0.067460, 0.027778, 0.015873, 0.163265, 0.074830, 0.102041, 0.204082, 0.027211, 0.013605, 0.020408, 0.040816, 0.020408, 0.000000, 0.000000, 0.040816, 0.013605, 0.006803, 0.006803, 0.013605, 0.034014, 0.006803, 0.027211, 0.034014, 0.000000, 0.000000, 0.000000, 0.000000, 0.013605, 0.006803, 0.006803, 0.013605, 0.027211, 0.013605, 0.027211, 0.040816, -54.300000, -57.490000, 0.005635, 15.670000, 0.020581, 0.274296, -0.350323, -1.155319, -0.038925, -0.969643
hsa-mir-1301 MI0003815, 0.146341, 0.256098, 0.365854, 0.231707, 0.000000, 0.061728, 0.061728, 0.024691, 0.086420, 0.037037, 0.024691, 0.098765, 0.049383, 0.098765, 0.148148, 0.074074, 0.012346, 0.061728, 0.123457, 0.037037, 0.621951, 1.428571, 82.000000, 33.000000, 0.402439, 0.272727, 0.515152, 0.212121, 0.068182, 0.128788, 0.053030, 0.126761, 0.169014, 0.225352, 0.169014, 0.000000, 0.056338, 0.028169, 0.014085, 0.042254, 0.028169, 0.028169, 0.000000, 0.000000, 0.000000, 0.000000, 0.014085, 0.000000, 0.014085, 0.042254, 0.028169, 0.000000, 0.000000, 0.014085, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -46.300000, -48.130000, 0.051733, 10.080000, 0.022317, 0.295972, -0.564634, -0.907843, -0.141159, -1.403030
tch-mir-135b MI0031176, 0.229508, 0.196721, 0.229508, 0.344262, 0.083333, 0.016667, 0.033333, 0.100000, 0.066667, 0.050000, 0.000000, 0.083333, 0.016667, 0.066667, 0.083333, 0.050000, 0.066667, 0.066667, 0.116667, 0.100000, 0.426230, 1.166667, 61.000000, 23.000000, 0.377049, 0.521739, 0.304348, 0.173913, 0.260870, 0.152174, 0.086957, 0.196078, 0.117647, 0.156863, 0.235294, 0.019608, 0.000000, 0.039216, 0.019608, 0.000000, 0.000000, 0.000000, 0.000000, 0.019608, 0.039216, 0.019608, 0.000000, 0.019608, 0.000000, 0.000000, 0.039216, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.019608, 0.000000, 0.039216, 0.019608, 0.000000, 0.000000, 0.000000, -21.700000, -22.760000, 0.178306, 3.790000, 0.017377, 0.155547, -0.355738, -0.834615, -0.177869, -0.943478
tch-mir-9771c MI0031141, 0.315789, 0.192982, 0.175439, 0.315789, 0.125000, 0.053571, 0.017857, 0.125000, 0.071429, 0.017857, 0.071429, 0.035714, 0.071429, 0.035714, 0.017857, 0.035714, 0.035714, 0.089286, 0.071429, 0.125000, 0.368421, 0.909091, 57.000000, 17.000000, 0.298246, 0.588235, 0.352941, 0.058824, 0.294118, 0.176471, 0.029412, 0.195122, 0.073171, 0.073171, 0.195122, 0.000000, 0.048780, 0.048780, 0.024390, 0.048780, 0.048780, 0.000000, 0.000000, 0.024390, 0.000000, 0.000000, 0.000000, 0.024390, 0.024390, 0.048780, 0.024390, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.024390, 0.000000, 0.000000, 0.000000, 0.024390, 0.000000, 0.048780, -18.700000, -19.300000, 0.379580, 2.790000, 0.010526, 0.153333, -0.328070, -0.890476, -0.164035, -1.100000
sly-MIR10529 MI0033683, 0.255639, 0.233083, 0.240602, 0.270677, 0.083333, 0.053030, 0.075758, 0.045455, 0.083333, 0.045455, 0.037879, 0.060606, 0.045455, 0.053030, 0.060606, 0.083333, 0.037879, 0.083333, 0.068182, 0.083333, 0.473684, 1.032258, 133.000000, 42.000000, 0.315789, 0.380952, 0.476190, 0.142857, 0.054422, 0.068027, 0.020408, 0.090909, 0.090909, 0.090909, 0.107438, 0.008264, 0.008264, 0.082645, 0.049587, 0.033058, 0.041322, 0.000000, 0.024793, 0.008264, 0.008264, 0.008264, 0.024793, 0.033058, 0.066116, 0.033058, 0.016529, 0.000000, 0.000000, 0.000000, 0.000000, 0.033058, 0.000000, 0.000000, 0.016529, 0.057851, 0.024793, 0.008264, 0.033058, -46.400000, -48.100000, 0.063813, 10.670000, 0.012782, 0.202362, -0.348872, -0.736508, -0.049839, -1.104762
tch-mir-6529 MI0031140, 0.278689, 0.213115, 0.245902, 0.262295, 0.066667, 0.033333, 0.116667, 0.050000, 0.066667, 0.050000, 0.033333, 0.066667, 0.100000, 0.066667, 0.016667, 0.066667, 0.050000, 0.066667, 0.066667, 0.083333, 0.459016, 1.153846, 61.000000, 20.000000, 0.327869, 0.350000, 0.450000, 0.200000, 0.175000, 0.225000, 0.100000, 0.080000, 0.160000, 0.160000, 0.120000, 0.020000, 0.000000, 0.040000, 0.060000, 0.040000, 0.000000, 0.000000, 0.000000, 0.040000, 0.000000, 0.000000, 0.040000, 0.020000, 0.020000, 0.040000, 0.020000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.040000, 0.020000, 0.000000, 0.040000, 0.020000, 0.000000, 0.020000, -20.700000, -21.870000, 0.148769, 5.660000, 0.019180, 0.231479, -0.339344, -0.739286, -0.169672, -1.035000
tch-mir-1301 MI0031264, 0.160714, 0.267857, 0.339286, 0.232143, 0.000000, 0.072727, 0.072727, 0.018182, 0.090909, 0.036364, 0.018182, 0.127273, 0.054545, 0.127273, 0.109091, 0.054545, 0.018182, 0.036364, 0.145455, 0.018182, 0.607143, 1.266667, 56.000000, 21.000000, 0.375000, 0.333333, 0.523810, 0.142857, 0.111111, 0.174603, 0.047619, 0.133333, 0.200000, 0.200000, 0.111111, 0.022222, 0.044444, 0.022222, 0.022222, 0.044444, 0.044444, 0.022222, 0.000000, 0.000000, 0.022222, 0.000000, 0.000000, 0.000000, 0.000000, 0.044444, 0.044444, 0.000000, 0.000000, 0.022222, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -25.600000, -27.430000, 0.051161, 10.000000, 0.032679, 0.426528, -0.457143, -0.752941, -0.152381, -1.219048
aae-mir-11901 MI0037942, 0.403226, 0.096774, 0.145161, 0.354839, 0.196721, 0.065574, 0.049180, 0.098361, 0.049180, 0.000000, 0.000000, 0.049180, 0.049180, 0.000000, 0.016393, 0.081967, 0.098361, 0.032787, 0.081967, 0.131148, 0.241935, 1.500000, 62.000000, 23.000000, 0.370968, 0.782609, 0.173913, 0.043478, 0.391304, 0.086957, 0.021739, 0.269231, 0.038462, 0.057692, 0.288462, 0.000000, 0.038462, 0.000000, 0.038462, 0.000000, 0.000000, 0.000000, 0.000000, 0.038462, 0.000000, 0.019231, 0.019231, 0.038462, 0.000000, 0.038462, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.019231, 0.019231, 0.019231, 0.019231, 0.019231, 0.000000, 0.000000, 0.019231, -18.600000, -19.580000, 0.204719, 2.960000, 0.015806, 0.108807, -0.300000, -1.240000, -0.150000, -0.808696
rlcv-mir-rL1-16 MI0003752, 0.209877, 0.246914, 0.246914, 0.296296, 0.037500, 0.037500, 0.050000, 0.087500, 0.100000, 0.075000, 0.000000, 0.075000, 0.062500, 0.075000, 0.075000, 0.037500, 0.012500, 0.062500, 0.112500, 0.100000, 0.493827, 1.000000, 81.000000, 29.000000, 0.358025, 0.413793, 0.482759, 0.103448, 0.082759, 0.096552, 0.020690, 0.107692, 0.138462, 0.184615, 0.123077, 0.015385, 0.015385, 0.015385, 0.076923, 0.030769, 0.046154, 0.015385, 0.046154, 0.015385, 0.000000, 0.000000, 0.000000, 0.061538, 0.030769, 0.015385, 0.015385, 0.000000, 0.015385, 0.015385, 0.000000, 0.000000, 0.015385, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -32.100000, -33.750000, 0.068519, 5.600000, 0.020370, 0.173593, -0.396296, -0.802500, -0.079259, -1.106897
tch-mir-9771b MI0031136, 0.383333, 0.133333, 0.183333, 0.300000, 0.135593, 0.084746, 0.084746, 0.067797, 0.050847, 0.016949, 0.000000, 0.067797, 0.135593, 0.000000, 0.000000, 0.050847, 0.050847, 0.033898, 0.101695, 0.118644, 0.316667, 1.375000, 60.000000, 20.000000, 0.333333, 0.650000, 0.250000, 0.100000, 0.216667, 0.083333, 0.033333, 0.145833, 0.083333, 0.125000, 0.187500, 0.041667, 0.020833, 0.000000, 0.041667, 0.000000, 0.020833, 0.041667, 0.020833, 0.020833, 0.020833, 0.020833, 0.000000, 0.020833, 0.000000, 0.020833, 0.041667, 0.020833, 0.000000, 0.000000, 0.020833, 0.041667, 0.000000, 0.000000, 0.000000, 0.000000, 0.020833, 0.000000, 0.020833, -16.400000, -16.820000, 0.502850, 1.570000, 0.007000, 0.070680, -0.273333, -0.863158, -0.091111, -0.820000
tch-let-7g MI0031177, 0.240506, 0.215190, 0.278481, 0.265823, 0.012821, 0.089744, 0.102564, 0.038462, 0.064103, 0.076923, 0.012821, 0.051282, 0.064103, 0.038462, 0.076923, 0.102564, 0.102564, 0.012821, 0.089744, 0.064103, 0.493671, 1.294118, 79.000000, 30.000000, 0.379747, 0.466667, 0.366667, 0.166667, 0.116667, 0.091667, 0.041667, 0.154930, 0.126761, 0.154930, 0.183099, 0.014085, 0.014085, 0.014085, 0.056338, 0.042254, 0.014085, 0.000000, 0.000000, 0.000000, 0.000000, 0.028169, 0.014085, 0.028169, 0.000000, 0.042254, 0.028169, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.028169, 0.000000, 0.014085, 0.014085, 0.028169, 0.000000, -33.800000, -34.540000, 0.300009, 4.030000, 0.009367, 0.120308, -0.427848, -0.866667, -0.106962, -1.126667
